X1;X2;Y
169,969263437856;-1552,04894510743;28196,517322733
82,3237284856232;-1335,61893102974;102,43756023504
83,3839658123098;-729,264227139772;3017,96438836357
146,423675248964;7287,42645908366;15651,1981440904
89,6045564261425;-1413,3860002726;7011,68372494735
168,135042985919;-1160,81786649955;12284,9801350204
167,670394620318;8963,6967389385;18045,5992620796
47,443705724387;-334,497862843456;2145,81736921967
-26,1987033704507;-1494,26744116086;727,771068041086
7,56043853665192;-1898,58524002952;-648,500535972841
-18,3871836353167;-537,826710449839;42,3460448077596
143,486431522894;4175,39047926141;17121,7167080349
145,273592411491;-1274,7932056828;10747,97410044
167,787301413567;8200,20997468959;19341,52590586
18,703075079889;-384,240245520522;87,6343018591776
150,044039100931;2308,79022552239;2838,37078723388
65,8814338980501;-1873,0283848949;2245,36992406133
-45,52105384778;-979,235997183968;37,1765004207536
109,328332676515;-1705,45544218884;8525,92627557711
-31,5660039153919;105,619399582031;665,144524007973
122,802645179727;1162,73700347634;14001,1310542483
162,294928453024;-975,490474498976;1456,45084914368
153,497162848358;5932,63694275412;19383,4612838937
89,279054334565;-1186,74637523093;3703,81272066434
134,872044362623;7451,07863236391;11403,193639742
-0,503059496548701;-352,124232463068;-147,614095118661
103,678112530707;2503,81194887996;8541,52369891513
66,0719180637994;-2425,14169221667;2249,23778646041
124,181925000316;-2342,37978596895;13977,2061244965
114,566181261328;5149,09431837606;7041,94709615098
105,379782456346;-2101,95855153797;8183,09436822281
128,149071637331;-1966,35485895178;15353,5764756258
42,7696519391891;-136,864009396742;358,602975483116
107,176603954273;-1619,27757293401;2775,4260036565
62,0037696025731;-1858,32206715869;2394,71392178669
162,872818112385;2401,1892566364;19447,0734950797
114,794921132687;-560,329392769283;12538,1160441836
-29,2937661092765;-1854,61110725237;19,7080518315482
70,2198992189009;-2018,57765220154;3300,8401118368
159,583374488859;-369,67970375277;25468,1669356637
153,333066898229;4398,63269254367;11416,3667241596
83,9798609829534;3354,66277468453;2633,39600211078
40,4529343519622;726,249876358165;1066,1813159423
38,789440736681;129,498495213547;1257,14438389867
97,3690510196199;838,947115669798;6162,68338950089
61,1100128495932;-2495,8126923325;603,16280055089
77,8712633646339;51,2579133883419;4172,72784082611
-18,3171971819919;-1390,11852375028;-441,424431603894
52,1294989427167;-1439,14677454409;1581,58686570135
82,1470916713256;-2394,7170802101;2910,87026174225
-24,2576682349813;-1336,94919567717;-301,817629176545
152,215698080247;-1203,82331108267;18103,4264809386
120,584357830121;804,059020660613;1680,35503417787
136,072831159154;4797,46247787975;3082,99708768956
125,546206084637;9100,59847194449;9456,54046165888
162,000270136144;1142,70479288763;18396,4301939964
-44,5185524407569;-2097,90178153855;665,063296113414
89,0751417169563;1989,45012259284;4988,88028674756
157,492892902868;-1437,64260216492;24787,1349284699
158,806266366504;1718,64438356307;16294,6299775599
113,446078378215;4630,41118921822;3228,86422224749
134,212286520026;10399,1660715655;6831,9091646408
96,6000998117507;1290,38740338836;6231,51535373077
122,123696941355;-2367,38180100801;3447,67537240329
-20,8990490141521;-1994,43907798647;-973,713364792975
-20,2295120327977;-314,065282256946;-115,164477099769
1,45268281533637;-1850,64293816284;-1112,94583986788
122,366621004924;5494,20126826612;9939,28781144402
39,2342437725156;-588,085623732978;525,743429833551
123,122368014102;-2278,3802005127;13772,323048097
-36,0117823170645;-126,129016536695;1207,22978845692
128,990020508306;-167,051377913994;4553,03918619233
87,3506318775499;-1921,91444298396;-27,687918606302
126,664217645599;-924,058168081491;5322,96999815592
-18,3223402527256;-643,364004244118;-38,7112822685352
153,736405635833;8824,99983482205;15955,1569250216
86,5062437067189;-774,435515747414;4659,32134812784
37,2718246785259;-2124,3713505163;-510,998070507678
10,2010064868856;-1636,12953640302;-930,558860426903
95,2962172052743;4656,14806877859;5783,74459831036
-37,7413753990407;-990,736683206033;838,407410754745
43,7098948681238;-1222,73334406228;1397,60549454719
88,6909645879452;-1943,72553026292;6680,70848260323
38,8094331781648;-1964,52419467137;373,2902363603
162,359612532885;3816,39205837418;8471,40934533778
-13,6599274505473;-1625,27942019525;-325,638858981036
73,5462812015321;-947,109561229636;4825,53109398945
-40,4932983143008;140,776333665392;1561,16398988137
102,096452676979;-2184,75298376183;6383,03776956693
154,100294051015;2553,48880812267;16994,5614443499
118,117086151778;1314,13797929504;12461,6812753834
160,575644255413;10592,1250168782;16714,0212570247
43,4959550912364;-50,5141812027118;1921,23177587797
59,6097665260349;-1792,25368126001;1880,50869339227
120,473458952399;3114,01888127615;5947,64031327538
161,160872494718;550,043524954162;12880,698141318
116,852132010418;-982,38185125854;1325,20752053048
-24,6495737490107;-463,525895634495;382,616705173347
119,54325732022;-192,562210112526;14287,1435082849
140,070375933003;1407,37338187601;6586,4581290711
136,310317518771;-1815,01350989839;16662,5980903176
111,031563256688;-2003,16542522932;11113,653390697
148,757635435939;7749,34858522483;14579,1953898714
117,579525797109;1034,242757535;9344,83179748018
-41,2230802077162;640,687800400424;1173,44589402878
16,8906030875114;-1414,3615029541;-727,190939214713
85,4919677277624;3400,05017181206;2987,28650413588
133,674252559875;-731,349328288839;17442,8716546524
156,214555897889;1000,78077004767;19452,1856998519
100,991728602888;25,7899420528465;5687,07042773394
120,15655377867;-1065,60450864068;11741,4597469527
48,146002620809;-2019,44902021067;346,606297731957
98,4781163236257;164,354013955168;360,407563184085
151,140580854055;-550,205987586292;18170,8543952812
-20,1636450149105;-1954,80456044349;-188,03885814061
-4,6611820376458;-780,834822390501;-407,696261043332
55,4168111879065;-1027,14752070137;2544,2036466847
48,2320300907772;310,709427585112;1790,93496380892
-30,0769672793572;-418,56037437342;195,243942355927
154,437760546011;1942,60138880347;19753,4417483633
14,2811039847079;-390,036205993071;-16,8229803001353
141,331700225903;7538,41966673546;12334,2760383708
54,3037005165495;-1430,77385025811;2040,47349733607
149,410492653045;-253,328660734098;17130,7720606259
67,6401612468989;1967,66253398007;2160,31941763741
-48,9025971925659;-1206,81797028824;1646,9276150473
103,459250760445;22,2820840478084;3440,04645560643
168,278164861917;1366,45760867478;25774,0257361864
15,1752166333062;-1101,33579589072;-78,6407907734789
113,607964169429;-1004,21823512196;7833,84634850404
107,172477450097;-359,315836429565;10934,2839707953
-35,9610773335507;-1720,6754553523;-227,690691914243
88,6045211893039;-1420,89473564971;4490,04341655801
-27,1164116731665;-2123,41194737576;362,747882307824
158,558148931468;-2088,48399641591;8523,83728206714
158,808987728394;-775,85333147133;24794,0092253827
79,2772594312902;-598,317960132555;2739,73160862944
131,98006873568;4826,77480082775;9062,94170297475
136,826804324743;2629,39939472717;9050,20640011593
154,22283770224;2127,77253793372;20695,7068507256
101,598464862197;-1775,7237966201;4669,74334744427
119,059327997035;5139,47318618146;9135,4690628366
156,361019135859;1244,68662784746;7610,09986360671
-6,044966591146;-1927,31354128528;-1135,86234862557
104,47972909646;1839,6286619875;7847,34342623258
129,292013512202;6290,98617684112;10676,2799676245
77,9012831702875;455,028943934423;4596,9117292771
-34,4249181302023;-1493,1388388228;269,842035347584
20,467204071878;-53,1410026730446;202,09876949481
-40,8348061812745;-1913,07958571517;-1099,59288879707
-21,013814696744;-1157,2394747774;-299,65699606372
125,189872716712;-1821,11016277351;12182,6025696006
104,317784911319;976,61571739976;8029,62101991439
55,6451928074008;-2468,60857315481;1849,72815840613
-9,40978007584066;-542,753226560086;40,0347549563066
149,286944831166;450,705579115461;20700,6449889803
129,827970595015;3596,52699569534;5333,30686207583
31,0585541020043;-959,877477890085;549,256259678327
140,45289754296;6403,75919903686;9874,50387151658
96,5545524462297;990,375110554113;6654,05042408673
126,863582093411;5897,06929749963;10762,0225139108
44,8483433815332;-1444,80869580842;1392,94961628736
62,3994575063912;750,387715061211;666,895024559922
157,529570640656;-441,019057986441;24612,1824841181
39,6849612935934;-590,314564630816;1208,32933845041
93,7195997183672;1131,45756305153;7320,76539807758
25,6882544654605;-1552,1654954742;-609,450694158943
64,4898159529084;658,45802862809;2449,06071737449
166,993516395437;-750,90524769422;27741,8674630078
152,080210236974;998,313661555673;19829,7073540259
144,961697846483;-41,3611804084771;1810,27598999387
-23,4174858611325;30,7270947985076;97,4478218329283
34,7428753879997;-1077,07842705423;423,885029309881
65,2797452302822;1772,33229790406;3071,36391673891
127,241792694872;6634,22821399347;6436,12141844161
1,15151961987725;-1964,03752459616;-1194,35345506959
107,735407302474;1363,67826589923;2837,35280097036
149,848336157234;7089,3698433842;6493,65598545633
102,141970640646;-2101,10229610067;1335,25697952521
66,2760202055572;-504,280654566883;1469,045893331
97,3422118389702;-880,659067405188;9000,52921016246
1,52684924938094;-1409,99293872105;-727,455914989164
78,4988426702967;-2384,01846061986;4640,12066547354
77,9628842556922;-1034,64065945173;4183,87640131789
147,770369619149;-2262,93384452531;8921,60312606375
152,159494949945;3191,86524751613;17808,2215297815
44,3025560396654;-2281,72920677998;994,252643373255
-11,1094267031313;-612,271974797428;-38,7614266617197
62,9403210108653;687,841601945944;1616,1571980282
120,29811622948;-1298,04247671094;11682,23210083
132,875904517353;4115,95890752509;14743,2264637615
62,4437011506575;-985,649844333979;1881,3212025043
-14,7045157170199;-1863,82470292176;-514,006427688289
-17,9975611189428;-2471,60667732268;-1189,87140572687
122,73769002911;1221,18488131607;10926,8177711209
128,988827735513;6258,2459341008;8372,58255131172
164,755118587148;-1462,26826764584;18920,0689224149
128,65658647253;-1463,84824805484;10057,7488803069
106,358386507296;1352,98267636707;9381,82093365497
94,0235014865581;-298,227162391062;6352,26937765418
84,3441933968714;-355,676422355189;5248,77964176912
141,101059478552;9195,81167264267;6005,88932279306
94,2490563277572;4555,69317563852;4769,9056727547
-28,510987014598;-1875,86556909034;-769,886249015742
24,1861305210348;-998,919688229303;386,034984774101
164,030821420162;4805,35547742728;23023,9121888733
-13,4372601378166;-2056,00789050196;-719,076465413057
114,434100550029;5824,00018872059;6728,62910365286
33,3992808133302;-1512,47704038285;92,6482523989749
81,4450102177607;197,392409381324;5410,32080023761
6,71960071658367;-743,209937433851;-324,615455803193
48,5557316004927;1253,42781105933;1026,29701886476
139,814904653645;-1156,2170124821;9403,75559545043
124,498799133063;-324,413728973371;15404,8665025545
165,179523907156;2856,66733562961;15424,9491105547
27,5982991242965;-1570,00665346391;-102,557702258559
153,629378787699;1359,4852690148;7376,273194003
38,3147314047913;-894,952618308464;1107,9899049871
91,8608516657266;-674,925164633154;7450,99793862208
164,669994993703;4978,10990745859;12866,986511871
69,3951084597597;-2022,18056099113;3448,72114009583
105,877546837524;-1548,3673050992;8575,27612734075
139,315751419014;-306,874401229617;16577,7439744838
134,161498043441;287,087786307479;12480,1490991402
-36,9602578676997;-1227,3979235958;615,213385226512
66,4551244193852;-139,924883543693;3973,90762634439
116,730542434003;-1792,00523535681;11719,2901313321
113,963536367394;1813,24143892422;5203,19317128248
19,5989110664528;-188,354924178276;335,985611467806
35,9919401320359;-179,376183155727;1323,34218134746
105,142102474761;2455,60942034484;9170,29301025368
9,63126267789863;-819,516826717532;-384,881217375789
128,627765074172;3761,6075018928;1695,93987518987
166,331441850619;-786,891946209188;19940,2987524079
137,180458333428;3432,80420068799;9770,99433871891
133,906778918842;656,595146406488;3840,21842444075
87,860949313909;-2302,72044332358;6696,62126257526
73,5165526483952;-1451,91313217051;4078,49078936114
161,4545889278;4223,05170866591;21296,7544921228
36,0075347936968;139,150958963057;270,802548394896
45,8234206441815;-1580,60978221967;1130,65876375724
104,480682863935;7194,38020253481;4073,5907321207
152,912612081052;-540,412412397567;14717,8858843386
63,5092974007167;-19,3612614187728;4036,48757042277
70,0699476096875;1351,44734216653;3869,30193284798
28,8543613048085;-1265,6769490576;-133,115762654856
150,553778437412;-1429,95345260355;21737,1366436433
128,087144160608;2384,96148513168;10330,2737059213
33,487773429028;-289,117047605574;641,428065973196
10,1811913785379;-1671,25367419386;-395,657078585064
101,405951968488;-71,7178047010852;8386,9369695925
159,816609668143;8214,83243148228;10239,7157753003
115,492744849408;7874,4235929303;7896,0737121826
-42,5654560908842;418,655196361629;1417,68063275457
162,203663047802;-2289,145280215;5942,75802158108
116,216277363287;-2067,19174686193;11319,929965137
18,0504879090843;-652,115220594349;133,957551147885
150,784215728029;9196,72534830922;14861,997206398
-49,4498316793689;-593,105411568784;2094,02335470544
99,7143723085474;-1712,84419480973;8853,58393343782
-26,9305028252674;-434,924649365956;439,393341197876
49,1960401675729;-534,55532898995;1385,60102973589
119,031335792441;-1015,13850157476;13548,3424319913
138,820607695814;-210,744670826783;18954,7055247122
42,0678867348394;-876,797415544064;-394,922417755688
131,582268918168;-1288,37451063109;16507,7422885074
88,7193573543901;1219,99882731664;3038,46789093546
5,48491962611827;-188,364492121007;-17,9974714577996
69,6540418843164;164,905849138362;3410,9041041672
-11,5753307430537;-755,621853702144;-223,529549499655
-35,3073295578351;-1092,27447006944;599,081739565509
42,8768379876083;-1153,08547888949;-606,204895502339
76,0301590882652;211,180292625333;5303,24851151161
13,6018775043967;-317,796918223481;-46,5270491509385
9,3011798388601;-76,902730702202;95,5782201905719
158,468924855;-504,370625917979;23966,1930812536
-9,96585058825666;-1946,85266335624;-1093,3782868307
136,314051042063;3793,176457452;7929,3642578375
154,352932098011;-164,001926205903;15662,4321289351
-26,2568499940675;-528,269643238401;483,314548007917
160,294558940973;3045,61712434518;10020,5892336876
131,813778095904;4424,69134289819;1595,42506613164
104,13418211131;194,439686933944;5186,85810252231
33,2121078905794;175,649504695573;513,52114308648
-21,1384230342942;-862,070943521129;-71,4271808936112
-6,22400144937995;-2158,39963825662;-1290,08248754772
82,3606892802898;1174,58944026554;4370,79815161997
130,08911796897;5441,4687714706;4667,78980803047
80,7578537397146;-92,9769247818704;6535,60404191477
-3,41375293823901;-349,486805789458;-149,320708712641
164,956413825035;-375,047734529136;11783,0982740128
61,2325396997589;-2351,64761464881;2481,81075696971
158,058947649904;8466,07133786845;18665,5987455454
158,654269638053;-1761,43513027103;23181,6932108339
-1,91551864402579;-358,403644359922;-149,213779179886
88,7080332352587;-144,227339704623;1744,87813439828
-7,98251017956158;-1746,32582738316;-995,649494596731
167,186983876184;-1438,26208559498;12742,8241042073
-43,2234963324633;801,387961599611;672,338892554913
136,972831554724;-1591,39797082965;14244,9313343887
14,0593203667394;-1570,42162683292;-844,881394526287
157,373516251396;168,8873454543;24538,3193873792
138,157566782727;2899,70913462325;12975,4324828929
116,971474957324;51,8539861622057;11785,4491364866
73,7786550191703;123,750192148255;5137,2494925938
40,981616678369;-1,75319158975935;923,491355086831
110,214366576533;2665,85486585811;2867,6566865827
141,81553212343;-783,154727894988;18768,3011631834
134,331979318267;-1738,19753942528;8443,57695209638
63,9667601374837;-258,753709408342;952,725646217486
43,0302024657423;-908,989563525576;-505,132694143738
135,936528566932;-2102,02880236584;16350,611751897
138,173158780805;6414,84306976666;11098,0397175128
81,2766413688561;929,40015798999;943,481403787732
6,40116101192001;-1262,18819550588;-140,761989839086
104,341745681149;-28,0102793163237;9310,6784219914
-47,7338033017485;-2230,87347892453;1495,95630909208
-17,6685046812285;-1163,14028657506;-386,302068507399
-16,5330446050912;-1219,76251041713;-372,081787927567
67,6931706391747;318,721580080427;3061,24375290596
-8,21033890076795;-932,896357156877;-509,32321148754
45,7203675540041;11,8182625265581;681,624500170818
140,759970306279;7691,44995884657;8133,7010325351
70,9495148432926;606,780639546142;3475,45667302123
153,375006645961;3950,3106551963;15560,9502169082
147,074083404281;635,30950388787;20145,8781596384
71,6880982381922;-2023,18850163879;3176,7075726696
74,62971556695;-1268,24403689335;4764,05293816832
29,1909691017414;-348,199477442197;527,084563279207
130,424308125268;1918,38200884867;7518,68877709361
46,7505037333212;668,044195712657;945,903098757331
117,296714788457;556,437092088897;10506,5813548983
98,8833159834824;1278,75968123836;5262,98559651225
-17,3597325521877;-915,426500723978;-228,841651693806
66,5131074375608;-918,225677178449;3943,47009401238
12,3841363897143;-1250,36585813179;-643,187644119338
23,7211669306738;-1290,16399881104;-159,104736589587
106,525357897326;2438,85128809344;9391,84259935547
-26,4325409291929;-1823,22440151427;-160,029770787199
45,4871306331463;-1678,11315990646;1084,91087503144
72,7398473416907;1539,79606039834;1532,45122385653
112,941209914811;7120,06882652119;5146,08889848375
114,873741562715;-1960,50602333711;11947,6320251022
63,1394343647914;2558,83940663544;1801,35607394229
-42,1928976117769;-2076,87510211642;312,696680427783
112,355464940475;-779,629117018549;12046,7227727965
28,5729570775707;-817,965512418163;377,149374999727
99,2264203609099;4583,07095737728;6569,68455227953
94,2325144551328;-669,537520202832;5594,94040931697
-27,3393651161396;-1031,9762325718;218,906716258286
3,59810140786816;-90,158763316198;46,8610090817107
-33,6774355008248;-1113,98166784671;690,628088456168
71,2820080197257;-276,427918741609;4199,15385510679
76,6711917400404;-206,137964145288;5844,10869932948
140,975062697329;4543,7807223255;6623,72676669314
155,106332183551;8829,44604272176;11756,0210545926
141,62370602426;1613,929599663;4803,32522854638
158,893443991943;2075,93737837954;12567,2970269033
147,808266970448;-692,458620853576;8515,14815354963
152,837212203356;-1290,67499736087;22547,2947045207
-18,0795761065608;-1703,27430957252;-700,128830125515
36,1698355915746;-1261,83431992624;427,752441048863
-22,9618502396082;-2272,60041501824;-672,8335578214
137,088998076892;2285,9903020491;13964,7201587113
83,8139927259166;-1880,8215245408;6152,98782845672
148,596130024815;-1717,05044348344;12507,5811306494
115,746254809936;-570,989941754283;11405,731211291
149,499170285291;2371,81552157766;10383,9030337333
136,427882421823;9763,98193037334;11256,0493567075
-3,37908856158668;-629,788338221342;-110,702913840737
57,3305156092844;1035,87604684962;1613,67708103767
2,07861961252208;-2409,81368451433;-1470,86905848062
17,2973674997212;-921,721572111859;-151,205153026014
144,463155289394;2732,21967567506;8556,85517351467
148,938144996944;-2422,21139974278;13664,0722244595
117,711350394693;-848,851171021242;13286,1065120667
148,336887009999;631,514029249564;3109,89899247745
160,513578784621;4642,03521494882;3537,92916407394
64,3981080856325;-2463,95223512781;2501,53614854277
103,446440464648;1466,37636384126;8758,6461064774
77,8317413303719;-1527,3609182652;3289,32316687925
103,404422551011;324,75908395873;7436,66262932836
148,994944257529;7359,47367134588;7547,83988380287
169,018277255695;3546,43545854572;18002,453585409
31,9629986852022;-1952,06534393499;-939,860287866566
83,3080698935706;-1609,8122184141;4078,31819422912
121,963824716169;3520,90442176904;4890,71164104394
133,708448043538;-2141,72561840584;8778,43484546293
26,6960390886421;-2419,74617089262;-1245,17339305814
-45,0799761395984;-2052,31098704764;-470,418787881879
3,93970844207232;-2456,56305502985;-782,630292820607
145,928138647325;4713,20276740397;16903,7406370936
103,438467132473;-227,668412725558;2067,72721312395
21,5429232677454;-356,687103885257;333,916244756499
162,476428559433;3135,81683620796;9362,41894131458
158,67585203348;3444,20495765772;19964,1886859496
-8,38967648541303;-1947,98141656856;-721,531172904529
-44,5480614532173;-181,458889175897;1940,07640933069
148,795052932582;-1820,3789946716;19599,8385941522
78,5216133309154;-226,371340415594;2984,96511639812
163,194550210078;1476,0249551514;8038,74690487181
120,871415511504;-763,324299057782;14105,5813247574
154,791981180679;-1004,83719677853;10350,4741863792
122,211676202723;-2178,19571805369;12365,639253553
-30,4582205117524;-1130,11177341301;302,421655544163
-28,9913170180771;-1591,28120672434;-69,8324765745739
-46,062529873815;1088,05973852002;745,019372083711
155,752715255723;-1222,08821200782;17877,4388479125
103,245075563831;-103,883461676902;8878,70667485345
22,35063206166;-1695,8254021264;-801,970189722109
128,302170371875;6337,42735524599;10931,3037849438
136,0787819101;-1504,11557625429;16917,1286373237
29,2160980574478;-2193,21743843294;-961,501609510628
153,888190609464;3580,16674401644;5780,50195040088
130,149067223358;1206,23883695167;2279,00512043874
146,968393674631;4003,5562627813;13178,530875476
11,682386654633;-837,087825483283;-35,2039075447741
112,074591278409;465,008364780808;8344,41723516498
-35,8753162218462;-164,061364378388;730,323769762172
-35,4072915603635;-1490,1367553463;316,121842064318
134,678471875253;3395,27825152812;9048,91204318901
106,593698768809;240,75034653003;963,563591413375
86,3316082674357;-1542,65392942537;2002,70606352104
-3,22395146920842;-752,433377648784;-336,734212983815
65,8801080485703;-1353,56979975306;1528,61130152692
114,52677283911;1380,7457155318;11311,4323960566
-16,3292583027668;-2095,59870480061;-739,429799509452
82,4893967690713;-1854,33155610565;286,725236869055
158,646146325686;7998,77434760417;18821,6465315053
149,191730664686;-626,192797124836;16299,6525767293
50,6768146776072;-890,72173312519;1604,79308888085
164,04401865256;-1604,34483065031;19751,6699048325
73,3221983995213;-1705,76953725495;1051,95157945546
159,393591972243;6773,9578209957;9349,29833648836
68,3235040892831;-166,697269736531;4710,19670001071
131,132398723705;-1389,75209417481;10459,2521440784
-20,4757252111397;-1624,03380229478;-806,987969542872
-13,6558413098927;-2254,64016065859;-748,536185244226
128,778139475906;-2497,29208361427;915,397680389784
134,623828989703;-1158,699705028;5480,11166366683
151,027292947599;8272,18417638225;3804,46421158146
-30,1519770446425;-2227,76798371483;-341,374559589422
-15,4431198059077;-99,2353903021276;172,220539371779
135,355690936266;8886,66408159417;5719,08584115784
85,9611358857598;-2343,99002295374;667,051145342783
11,0414043035914;-548,728174197838;-147,247306007703
-18,8382768239917;-1746,97098458333;-810,762092200514
24,5900457193881;-1797,55885404731;-459,480923070469
34,8216709237746;-1562,35451210153;327,166837222573
-9,08529967309502;-642,689854040083;-353,907031178726
15,5514646865919;-941,055700066849;-427,804645873188
135,213985266666;-1925,82092964637;16399,6463691185
62,6583835548729;-900,5532971956;3432,97639659589
16,2649369512997;-228,83727334564;304,053361231822
69,5588880582279;-41,4976084591672;4556,53443841326
2,25883146694468;-2484,24132800549;-1467,71187479372
51,361597801079;-2110,92891903902;861,191214212207
-36,5477642941308;-2423,3818193969;-116,395472551044
165,086704403912;-1228,836886862;23474,1877135335
39,9565015572117;-1162,09157844474;731,16620420967
129,657275618906;9386,70054136818;6112,05343266675
72,4163847348485;-386,544390951141;4627,25597895616
92,9421081425577;-39,3976776275103;8330,44698082722
28,8115117387158;-1916,81118396314;-539,496690987895
136,483963232214;-879,780212260843;4876,61000294262
-3,06785415528987;-601,659020355409;-266,430207061162
72,5813502422626;78,1904400365888;5218,10668847568
91,6237752929445;-139,690217489679;8386,1683888728
40,9269165257922;-54,3422761135744;1637,10972163433
73,1687067865391;68,4219728394987;5281,60740098258
61,4464502796828;-2207,01314199282;2610,88338757797
-20,3510451617492;-257,041475136549;390,20891837292
130,112467036803;-756,744502793306;11887,5600800215
111,12591247593;8595,24299666973;5673,12872786063
55,8147705130402;194,860010052792;2329,30075156281
121,241538963855;-2443,20433990825;13946,5067641271
11,0508177119635;-633,095275715454;-133,433896027663
169,315965500269;-1772,38559043535;8165,62074860293
126,146049504311;354,027464778158;11411,1731732041
-19,7637910629588;-389,295627109116;245,898241935574
-42,9149026634591;-2257,13000087261;232,927362950685
89,944306431022;2066,42041228945;3617,55794467825
132,393702732399;5407,43666158233;8460,71164856614
152,660789192788;6073,2451094386;18711,836241432
113,243720678193;-1695,55677050434;8895,12539743484
50,0587775542924;-1742,23739893459;1836,137246042
150,983719296811;-1393,78904306817;14304,3840777774
152,391319045105;4618,46129394271;5060,51171984461
0,183767414368873;-1807,14104810966;-1062,80816359262
20,8245281900988;-2245,83045538644;-1027,05216444206
147,963553530791;-1836,62224964737;2769,25389743151
156,793975273247;-845,658728232098;16815,2806562082
-6,58962232017542;-217,587478647096;-7,86945140181726
112,503772094747;1497,58469848405;5624,49508807473
144,286789955634;-2016,07507568531;20047,5211440589
-13,9327674400465;-1306,25285283976;-414,198027188488
103,80971451425;2417,40284596056;3714,71155893119
138,637807556188;9599,14854364287;1271,13110731609
161,983525728794;-2110,31077461803;5573,26375421537
51,6209564768481;-2371,80415191518;927,352232220838
144,625618975594;5292,51602600196;11071,236360601
161,346241454906;-2116,22781168519;18404,0102543431
127,38726374831;-876,846518829657;8737,82402869618
156,906612343531;5944,03128756774;15051,2584574706
88,2661784780657;-821,464563138203;7090,78787363772
64,7436228004546;-881,912097003737;2073,45693037481
168,372572884867;3285,77717657074;25609,0501901392
140,197942896189;56,6401954959633;12531,3609868912
77,6498684248393;146,921517761199;3596,73373244576
165,003187975251;-1683,95918548802;26370,7757607416
140,480428845313;-1399,37970138979;19626,8054582571
13,2748723326486;-631,869334333218;-151,081331207775
116,53403303944;-1261,90582803962;-234,274066606683
116,971277237536;46,4453073453019;13636,6746974187
42,9858415213945;-2247,83842206946;567,5573083314
91,2122596639849;-959,229894128877;1276,41298376175
107,31012177085;2883,34986362705;3355,57078796747
154,479760121906;6609,81360274468;5917,76297987968
134,884634400625;3267,40992631865;15155,5627379838
103,870831032506;-1140,8479166893;6355,51806176133
140,233491479831;7020,82252422331;4878,68089986949
121,960567359496;396,934250167311;11315,1880290436
-29,8362689464176;159,219222213763;344,925508193644
108,947222355573;434,007947442804;5979,75160695459
80,0694466071755;1008,97358818435;5374,59907747166
157,358371632755;2116,09989297245;20282,6288098792
80,1631539030016;-1181,13904530345;3655,41445193528
58,9333284069616;-1162,19113031142;2782,40609624059
158,989244966167;-2058,26673593565;21357,6365639001
82,8528683335705;-2180,62933874613;2184,26857198076
95,6544239938025;-329,326565817269;7614,70260725054
142,518662721217;1414,08354607502;19184,0020468508
