07.12.18;19:21:55.188;CH1;-4,1675;@;19:21:54.005;CH2;-0,4041;@;19:21:53.255
07.12.18;19:21:58.199;CH1;-4,1675;@;19:21:54.005;CH2;-0,3983;@;19:21:58.184
07.12.18;19:22:01.210;CH1;-4,0184;@;19:22:00.555;CH2;-0,3984;@;19:21:59.808
07.12.18;19:22:04.221;CH1;-4,1082;@;19:22:02.179;CH2;0,0284;@;19:22:01.429
07.12.18;19:22:07.234;CH1;-4,1192;@;19:22:07.110;CH2;0,0252;@;19:22:06.359
07.12.18;19:22:10.242;CH1;-4,1192;@;19:22:08.730;CH2;0,0288;@;19:22:09.605
07.12.18;19:22:13.253;CH1;-4,1192;@;19:22:10.352;CH2;0,0282;@;19:22:12.912
07.12.18;19:22:16.265;CH1;-4,1246;@;19:22:15.284;CH2;0,0243;@;19:22:16.155
07.12.18;19:22:19.275;CH1;-4,1672;@;19:22:18.527;CH2;0,0243;@;19:22:16.155
07.12.18;19:22:22.287;CH1;-4,1673;@;19:22:21.835;CH2;-0,4017;@;19:22:21.087
07.12.18;19:22:25.298;CH1;-4,1685;@;19:22:25.078;CH2;-0,3999;@;19:22:24.329
07.12.18;19:22:28.307;CH1;-4,1685;@;19:22:25.078;CH2;0,0322;@;19:22:27.638
07.12.18;19:22:31.318;CH1;-4,0161;@;19:22:30.010;CH2;0,2533;@;19:22:30.882
07.12.18;19:22:34.333;CH1;-4,1184;@;19:22:33.256;CH2;0,0252;@;19:22:32.505
07.12.18;19:22:37.341;CH1;-4,1184;@;19:22:33.256;CH2;0,023;@;19:22:35.813
07.12.18;19:22:40.353;CH1;-4,1196;@;19:22:39.805;CH2;0,0297;@;19:22:39.060
07.12.18;19:22:43.363;CH1;-4,1196;@;19:22:41.429;CH2;0,0297;@;19:22:39.060
07.12.18;19:22:46.372;CH1;-4,1676;@;19:22:46.358;CH2;-0,4024;@;19:22:45.609
07.12.18;19:22:49.383;CH1;-4,1676;@;19:22:47.979;CH2;-0,4016;@;19:22:47.232
07.12.18;19:22:52.397;CH1;-4,1676;@;19:22:47.979;CH2;-0,2208;@;19:22:52.161
07.12.18;19:22:55.405;CH1;-4,0193;@;19:22:52.910;CH2;0,0308;@;19:22:53.782
07.12.18;19:22:58.415;CH1;-3,9958;@;19:22:56.155;CH2;0,0271;@;19:22:57.277
07.12.18;19:23:01.426;CH1;-3,9958;@;19:22:56.155;CH2;0,024;@;19:23:00.585
07.12.18;19:23:04.441;CH1;-4,1191;@;19:23:02.955;CH2;0,0233;@;19:23:03.830
07.12.18;19:23:07.449;CH1;-4,1191;@;19:23:06.202;CH2;0,0233;@;19:23:03.830
07.12.18;19:23:10.459;CH1;-4,1669;@;19:23:09.507;CH2;-0,4047;@;19:23:10.382
07.12.18;19:23:13.474;CH1;-4,168;@;19:23:12.753;CH2;-0,3989;@;19:23:12.006
07.12.18;19:23:16.481;CH1;-4,168;@;19:23:12.753;CH2;-0,4011;@;19:23:15.310
07.12.18;19:23:19.491;CH1;-4,0934;@;19:23:19.304;CH2;0,0401;@;19:23:18.555
07.12.18;19:23:22.503;CH1;-3,9427;@;19:23:20.926;CH2;0,8991;@;19:23:20.180
07.12.18;19:23:25.514;CH1;-3,9427;@;19:23:20.926;CH2;0,0241;@;19:23:25.107
07.12.18;19:23:28.524;CH1;-4,119;@;19:23:27.480;CH2;0,0273;@;19:23:26.732
07.12.18;19:23:31.536;CH1;-4,119;@;19:23:29.102;CH2;0,0273;@;19:23:26.732
07.12.18;19:23:34.549;CH1;-4,1191;@;19:23:34.034;CH2;0,0257;@;19:23:33.283
07.12.18;19:23:37.556;CH1;-4,1666;@;19:23:35.655;CH2;0,0224;@;19:23:34.905
07.12.18;19:23:40.570;CH1;-4,1666;@;19:23:35.655;CH2;-0,4025;@;19:23:39.835
07.12.18;19:23:43.578;CH1;-4,1679;@;19:23:42.205;CH2;-0,3943;@;19:23:43.081
07.12.18;19:23:46.592;CH1;-4,1679;@;19:23:43.829;CH2;0,0268;@;19:23:46.388
07.12.18;19:23:49.601;CH1;-3,9057;@;19:23:48.757;CH2;1,5861;@;19:23:48.011
07.12.18;19:23:52.610;CH1;-4,1187;@;19:23:52.002;CH2;0,0296;@;19:23:51.253
07.12.18;19:23:55.623;CH1;-4,1187;@;19:23:52.002;CH2;0,0342;@;19:23:54.561
07.12.18;19:23:58.636;CH1;-4,1188;@;19:23:58.556;CH2;0,0278;@;19:23:57.806
07.12.18;19:24:01.643;CH1;-4,12;@;19:24:00.176;CH2;0,0278;@;19:23:57.806
07.12.18;19:24:04.653;CH1;-4,1668;@;19:24:03.486;CH2;-0,4007;@;19:24:04.357
07.12.18;19:24:07.666;CH1;-4,1679;@;19:24:06.729;CH2;-0,4033;@;19:24:05.980
07.12.18;19:24:10.675;CH1;-4,1679;@;19:24:06.729;CH2;-0,3974;@;19:24:09.289
07.12.18;19:24:13.686;CH1;-4,1204;@;19:24:13.283;CH2;0,0322;@;19:24:12.534
07.12.18;19:24:16.697;CH1;-4,0925;@;19:24:14.904;CH2;0,8658;@;19:24:14.155
07.12.18;19:24:19.708;CH1;-4,0925;@;19:24:14.904;CH2;0,0229;@;19:24:19.086
07.12.18;19:24:22.721;CH1;-4,1189;@;19:24:21.455;CH2;0,0281;@;19:24:20.708
07.12.18;19:24:25.731;CH1;-4,1189;@;19:24:23.080;CH2;-0,3862;@;19:24:25.637
07.12.18;19:24:28.740;CH1;-4,166;@;19:24:28.008;CH2;0,0097;@;19:24:27.260
07.12.18;19:24:31.752;CH1;-4,1661;@;19:24:31.252;CH2;-0,4041;@;19:24:28.884
07.12.18;19:24:34.762;CH1;-4,168;@;19:24:34.560;CH2;-0,4022;@;19:24:33.810
07.12.18;19:24:37.775;CH1;-4,168;@;19:24:36.182;CH2;0,7099;@;19:24:37.057
07.12.18;19:24:40.787;CH1;-4,1203;@;19:24:37.806;CH2;0,2137;@;19:24:40.362
07.12.18;19:24:43.796;CH1;-4,1184;@;19:24:42.735;CH2;0,0235;@;19:24:43.607
07.12.18;19:24:46.808;CH1;-4,1185;@;19:24:45.979;CH2;0,0242;@;19:24:45.229
07.12.18;19:24:49.818;CH1;-4,1185;@;19:24:45.979;CH2;0,0243;@;19:24:48.538
07.12.18;19:24:52.831;CH1;-4,1197;@;19:24:52.532;CH2;0,021;@;19:24:51.782
07.12.18;19:24:55.838;CH1;-4,1661;@;19:24:54.155;CH2;-0,4025;@;19:24:53.406
07.12.18;19:24:58.848;CH1;-4,1674;@;19:24:57.460;CH2;-0,3997;@;19:24:58.335
07.12.18;19:25:01.859;CH1;-4,1675;@;19:25:00.706;CH2;-0,402;@;19:24:59.958
07.12.18;19:25:04.870;CH1;-4,1045;@;19:25:02.330;CH2;0,0279;@;19:25:03.263
07.12.18;19:25:07.883;CH1;-4,1177;@;19:25:07.257;CH2;1,6868;@;19:25:06.510
07.12.18;19:25:10.892;CH1;-4,1191;@;19:25:10.506;CH2;0,0229;@;19:25:08.132
07.12.18;19:25:13.904;CH1;-4,1191;@;19:25:13.810;CH2;0,0233;@;19:25:13.062
07.12.18;19:25:16.915;CH1;-4,1191;@;19:25:15.432;CH2;0,0228;@;19:25:16.307
07.12.18;19:25:19.924;CH1;-4,12;@;19:25:18.678;CH2;-0,408;@;19:25:19.613
07.12.18;19:25:22.935;CH1;-4,1662;@;19:25:21.985;CH2;-0,4057;@;19:25:22.860
07.12.18;19:25:25.949;CH1;-4,1675;@;19:25:25.230;CH2;-0,4057;@;19:25:22.860
07.12.18;19:25:28.957;CH1;-4,0692;@;19:25:28.535;CH2;-0,3939;@;19:25:27.788
07.12.18;19:25:31.967;CH1;-4,0299;@;19:25:31.780;CH2;1,4765;@;19:25:31.032
07.12.18;19:25:34.979;CH1;-4,1174;@;19:25:33.405;CH2;1,4765;@;19:25:31.032
07.12.18;19:25:37.990;CH1;-4,119;@;19:25:36.710;CH2;0,023;@;19:25:37.586
07.12.18;19:25:41.002;CH1;-4,119;@;19:25:39.956;CH2;0,0231;@;19:25:39.208
07.12.18;19:25:44.014;CH1;-4,119;@;19:25:41.581;CH2;0,0231;@;19:25:42.513
07.12.18;19:25:47.025;CH1;-4,1196;@;19:25:46.508;CH2;0,0287;@;19:25:45.760
07.12.18;19:25:50.036;CH1;-4,1666;@;19:25:48.129;CH2;-0,4076;@;19:25:47.382
07.12.18;19:25:53.043;CH1;-4,1666;@;19:25:48.129;CH2;-0,3997;@;19:25:52.311
07.12.18;19:25:56.055;CH1;-4,109;@;19:25:54.681;CH2;-0,399;@;19:25:53.932
07.12.18;19:25:59.068;CH1;-4,1204;@;19:25:56.305;CH2;0,7505;@;19:25:58.863
07.12.18;19:26:02.077;CH1;-4,1188;@;19:26:01.236;CH2;0,0242;@;19:26:00.485
07.12.18;19:26:05.090;CH1;-4,1188;@;19:26:04.478;CH2;0,0231;@;19:26:02.111
07.12.18;19:26:08.098;CH1;-4,1188;@;19:26:04.478;CH2;0,0268;@;19:26:07.039
07.12.18;19:26:11.108;CH1;-4,1196;@;19:26:11.030;CH2;0,0233;@;19:26:10.282
07.12.18;19:26:14.119;CH1;-4,166;@;19:26:12.653;CH2;0,0233;@;19:26:10.282
07.12.18;19:26:17.133;CH1;-4,1672;@;19:26:15.963;CH2;-0,4039;@;19:26:16.835
07.12.18;19:26:20.140;CH1;-4,1673;@;19:26:19.206;CH2;-0,4021;@;19:26:18.459
07.12.18;19:26:23.151;CH1;-4,1673;@;19:26:19.206;CH2;0,0295;@;19:26:21.764
07.12.18;19:26:26.162;CH1;-4,117;@;19:26:25.756;CH2;0,887;@;19:26:25.008
07.12.18;19:26:29.175;CH1;-4,1189;@;19:26:27.381;CH2;0,0238;@;19:26:26.633
07.12.18;19:26:32.184;CH1;-4,1189;@;19:26:27.381;CH2;0,0242;@;19:26:31.561
07.12.18;19:26:35.194;CH1;-4,1189;@;19:26:33.931;CH2;0,0229;@;19:26:34.806
07.12.18;19:26:38.208;CH1;-4,1447;@;19:26:35.554;CH2;-0,4077;@;19:26:38.114
07.12.18;19:26:41.219;CH1;-4,1661;@;19:26:40.485;CH2;-0,4035;@;19:26:39.736
07.12.18;19:26:44.229;CH1;-4,1673;@;19:26:43.730;CH2;-0,4062;@;19:26:41.359
07.12.18;19:26:47.238;CH1;-4,1029;@;19:26:47.037;CH2;-0,4033;@;19:26:46.289
07.12.18;19:26:50.250;CH1;-4,0238;@;19:26:48.657;CH2;1,0543;@;19:26:49.531
07.12.18;19:26:53.259;CH1;-4,1177;@;19:26:51.903;CH2;1,0543;@;19:26:49.531
07.12.18;19:26:56.272;CH1;-4,119;@;19:26:55.210;CH2;0,0247;@;19:26:56.083
07.12.18;19:26:59.282;CH1;-4,0998;@;19:26:58.455;CH2;0,2051;@;19:26:57.707
07.12.18;19:27:02.292;CH1;-4,0998;@;19:27:00.077;CH2;0,2051;@;19:26:57.707
07.12.18;19:27:05.303;CH1;-4,0983;@;19:27:05.008;CH2;0,2055;@;19:27:04.258
07.12.18;19:27:08.313;CH1;-4,0984;@;19:27:08.254;CH2;0,2024;@;19:27:05.880
07.12.18;19:27:11.324;CH1;-4,0984;@;19:27:08.254;CH2;0,2066;@;19:27:10.810
07.12.18;19:27:14.335;CH1;-4,0036;@;19:27:13.182;CH2;0,2065;@;19:27:14.056
07.12.18;19:27:17.346;CH1;-3,9667;@;19:27:16.427;CH2;0,2065;@;19:27:14.056
07.12.18;19:27:20.359;CH1;-4,0948;@;19:27:19.734;CH2;0,2023;@;19:27:18.986
07.12.18;19:27:23.370;CH1;-4,0948;@;19:27:22.981;CH2;0,2044;@;19:27:22.230
07.12.18;19:27:26.379;CH1;-4,0948;@;19:27:22.981;CH2;0,2021;@;19:27:25.537
07.12.18;19:27:29.389;CH1;-4,095;@;19:27:27.908;CH2;0,2029;@;19:27:28.781
07.12.18;19:27:32.400;CH1;-4,095;@;19:27:31.153;CH2;0,2029;@;19:27:28.781
07.12.18;19:27:35.411;CH1;-4,095;@;19:27:34.460;CH2;0,2033;@;19:27:35.343
07.12.18;19:27:38.422;CH1;-4,095;@;19:27:37.704;CH2;0,2023;@;19:27:36.955
07.12.18;19:27:41.432;CH1;-4,095;@;19:27:37.704;CH2;0,2023;@;19:27:36.955
07.12.18;19:27:44.443;CH1;-4,0924;@;19:27:44.257;CH2;0,2092;@;19:27:43.509
07.12.18;19:27:47.454;CH1;-4,0924;@;19:27:45.880;CH2;0,2036;@;19:27:45.131
07.12.18;19:27:50.465;CH1;-4,0925;@;19:27:47.503;CH2;0,2063;@;19:27:50.062
07.12.18;19:27:53.478;CH1;-4,0926;@;19:27:52.434;CH2;0,2042;@;19:27:53.306
07.12.18;19:27:56.488;CH1;-4,0926;@;19:27:54.054;CH2;0,2042;@;19:27:53.306
07.12.18;19:27:59.498;CH1;-4,0927;@;19:27:58.984;CH2;0,2093;@;19:27:58.234
07.12.18;19:28:02.508;CH1;-4,0927;@;19:28:02.227;CH2;0,2072;@;19:27:59.858
07.12.18;19:28:05.520;CH1;-4,0927;@;19:28:02.227;CH2;1,6319;@;19:28:04.787
07.12.18;19:28:08.531;CH1;-4,0886;@;19:28:07.160;CH2;1,2733;@;19:28:08.033
07.12.18;19:28:11.542;CH1;-4,0904;@;19:28:10.403;CH2;1,2733;@;19:28:08.033
07.12.18;19:28:14.551;CH1;-4,0904;@;19:28:13.710;CH2;0,2049;@;19:28:12.961
07.12.18;19:28:17.562;CH1;-4,0904;@;19:28:16.955;CH2;0,2021;@;19:28:16.206
07.12.18;19:28:20.575;CH1;-4,0904;@;19:28:16.955;CH2;0,2055;@;19:28:19.514
07.12.18;19:28:23.584;CH1;-4,0905;@;19:28:23.506;CH2;0,2047;@;19:28:22.757
07.12.18;19:28:26.597;CH1;-4,0906;@;19:28:25.128;CH2;0,2149;@;19:28:24.381
07.12.18;19:28:29.608;CH1;-4,0906;@;19:28:28.436;CH2;0,2107;@;19:28:29.311
07.12.18;19:28:32.616;CH1;-4,0895;@;19:28:31.680;CH2;0,2142;@;19:28:30.936
07.12.18;19:28:35.627;CH1;-4,0246;@;19:28:33.304;CH2;0,2142;@;19:28:30.936
07.12.18;19:28:38.641;CH1;-4,0885;@;19:28:38.235;CH2;0,2031;@;19:28:37.485
07.12.18;19:28:41.651;CH1;-4,0886;@;19:28:41.477;CH2;0,2023;@;19:28:39.108
07.12.18;19:28:44.662;CH1;-4,0886;@;19:28:41.477;CH2;0,2031;@;19:28:44.037
07.12.18;19:28:47.674;CH1;-4,0886;@;19:28:46.407;CH2;0,209;@;19:28:47.286
07.12.18;19:28:50.683;CH1;-4,0887;@;19:28:49.654;CH2;0,2025;@;19:28:50.591
07.12.18;19:28:53.692;CH1;-4,0888;@;19:28:52.960;CH2;0,2076;@;19:28:52.211
07.12.18;19:28:56.705;CH1;-4,0157;@;19:28:56.206;CH2;0,2096;@;19:28:55.458
07.12.18;19:28:59.714;CH1;-4,0157;@;19:28:56.206;CH2;1,8824;@;19:28:58.762
07.12.18;19:29:02.726;CH1;-4,0855;@;19:29:01.134;CH2;0,2023;@;19:29:02.007
07.12.18;19:29:05.738;CH1;-4,0866;@;19:29:04.378;CH2;0,2189;@;19:29:03.630
07.12.18;19:29:08.747;CH1;-4,0866;@;19:29:04.378;CH2;0,2143;@;19:29:08.560
07.12.18;19:29:11.759;CH1;-4,0867;@;19:29:10.933;CH2;0,2037;@;19:29:10.183
07.12.18;19:29:14.772;CH1;-4,0848;@;19:29:12.555;CH2;0,2037;@;19:29:10.183
07.12.18;19:29:17.782;CH1;-4,0875;@;19:29:17.482;CH2;0,2023;@;19:29:16.736
07.12.18;19:29:20.790;CH1;-4,0874;@;19:29:20.728;CH2;0,2038;@;19:29:18.356
07.12.18;19:29:23.800;CH1;-4,0874;@;19:29:20.728;CH2;0,2051;@;19:29:23.289
07.12.18;19:29:26.812;CH1;-3,9937;@;19:29:25.658;CH2;0,2086;@;19:29:26.531
07.12.18;19:29:29.823;CH1;-4,0848;@;19:29:28.903;CH2;0,2023;@;19:29:28.155
07.12.18;19:29:32.833;CH1;-4,0849;@;19:29:32.210;CH2;0,2023;@;19:29:31.462
07.12.18;19:29:35.848;CH1;-4,086;@;19:29:35.454;CH2;0,2086;@;19:29:34.706
07.12.18;19:29:38.855;CH1;-4,086;@;19:29:35.454;CH2;0,2055;@;19:29:38.014
07.12.18;19:29:41.865;CH1;-4,086;@;19:29:40.385;CH2;0,2057;@;19:29:41.258
07.12.18;19:29:44.876;CH1;-4,086;@;19:29:43.628;CH2;0,2026;@;19:29:42.881
07.12.18;19:29:47.887;CH1;-4,086;@;19:29:43.628;CH2;0,7015;@;19:29:47.810
07.12.18;19:29:50.898;CH1;-4,0843;@;19:29:50.180;CH2;0,2088;@;19:29:49.434
07.12.18;19:29:53.909;CH1;-3,9805;@;19:29:51.803;CH2;0,5577;@;19:29:51.056
07.12.18;19:29:56.920;CH1;-4,0842;@;19:29:56.733;CH2;0,2047;@;19:29:55.983
07.12.18;19:29:59.930;CH1;-4,0842;@;19:29:58.355;CH2;0,2066;@;19:29:57.608
07.12.18;19:30:02.941;CH1;-4,0842;@;19:29:59.978;CH2;0,2046;@;19:30:02.535
07.12.18;19:30:05.952;CH1;-4,0842;@;19:30:04.910;CH2;0,2041;@;19:30:05.781
07.12.18;19:30:08.963;CH1;-4,0842;@;19:30:08.152;CH2;0,2041;@;19:30:05.781
07.12.18;19:30:11.974;CH1;-4,0842;@;19:30:11.460;CH2;0,2067;@;19:30:10.711
07.12.18;19:30:14.987;CH1;-3,9255;@;19:30:14.705;CH2;0,4129;@;19:30:13.958
07.12.18;19:30:17.999;CH1;-3,9255;@;19:30:14.705;CH2;0,203;@;19:30:17.264
07.12.18;19:30:21.006;CH1;-4,081;@;19:30:19.635;CH2;0,2016;@;19:30:20.509
07.12.18;19:30:24.018;CH1;-4,0822;@;19:30:22.878;CH2;0,2057;@;19:30:22.130
07.12.18;19:30:27.031;CH1;-4,0822;@;19:30:22.878;CH2;0,2023;@;19:30:25.436
07.12.18;19:30:30.039;CH1;-4,0823;@;19:30:27.811;CH2;0,2048;@;19:30:28.683
07.12.18;19:30:33.049;CH1;-4,0824;@;19:30:31.052;CH2;0,2032;@;19:30:30.305
07.12.18;19:30:36.060;CH1;-4,0824;@;19:30:35.982;CH2;0,2067;@;19:30:35.235
07.12.18;19:30:39.071;CH1;-4,0825;@;19:30:37.604;CH2;0,2067;@;19:30:36.856
07.12.18;19:30:42.084;CH1;-4,0825;@;19:30:39.230;CH2;0,2324;@;19:30:41.786
07.12.18;19:30:45.092;CH1;-3,9513;@;19:30:44.160;CH2;0,4493;@;19:30:45.031
07.12.18;19:30:48.103;CH1;-4,0796;@;19:30:47.401;CH2;0,4493;@;19:30:45.031
07.12.18;19:30:51.114;CH1;-4,0811;@;19:30:50.712;CH2;0,2027;@;19:30:49.960
07.12.18;19:30:54.126;CH1;-4,0812;@;19:30:53.953;CH2;0,2133;@;19:30:53.205
07.12.18;19:30:57.137;CH1;-4,0812;@;19:30:53.953;CH2;0,2033;@;19:30:56.512
07.12.18;19:31:00.148;CH1;-4,0812;@;19:30:58.886;CH2;0,2026;@;19:30:59.760
07.12.18;19:31:03.157;CH1;-4,0812;@;19:31:02.130;CH2;0,2026;@;19:30:59.760
07.12.18;19:31:06.169;CH1;-4,0812;@;19:31:05.435;CH2;0,2075;@;19:31:04.688
07.12.18;19:31:09.181;CH1;-3,9601;@;19:31:08.682;CH2;0,2056;@;19:31:07.932
07.12.18;19:31:12.190;CH1;-4,0351;@;19:31:10.304;CH2;0,2056;@;19:31:07.932
07.12.18;19:31:15.202;CH1;-4,0786;@;19:31:13.610;CH2;0,2027;@;19:31:14.484
07.12.18;19:31:18.211;CH1;-4,0798;@;19:31:16.856;CH2;0,2081;@;19:31:16.106
07.12.18;19:31:21.222;CH1;-4,0798;@;19:31:18.477;CH2;0,2029;@;19:31:21.036
07.12.18;19:31:24.233;CH1;-4,0798;@;19:31:23.408;CH2;0,2036;@;19:31:22.659
07.12.18;19:31:27.244;CH1;-4,0799;@;19:31:25.032;CH2;0,2036;@;19:31:24.281
07.12.18;19:31:30.256;CH1;-4,0799;@;19:31:29.958;CH2;0,2023;@;19:31:29.211
07.12.18;19:31:33.268;CH1;-3,964;@;19:31:33.205;CH2;0,2126;@;19:31:30.833
07.12.18;19:31:36.276;CH1;-3,964;@;19:31:33.205;CH2;1,4769;@;19:31:35.764
07.12.18;19:31:39.291;CH1;-4,0778;@;19:31:38.133;CH2;0,2041;@;19:31:39.007
07.12.18;19:31:42.299;CH1;-4,0778;@;19:31:41.378;CH2;0,2049;@;19:31:40.630
07.12.18;19:31:45.309;CH1;-4,0779;@;19:31:44.687;CH2;0,2076;@;19:31:43.938
07.12.18;19:31:48.322;CH1;-4,0779;@;19:31:47.930;CH2;0,2036;@;19:31:47.183
07.12.18;19:31:51.332;CH1;-4,0779;@;19:31:47.930;CH2;0,2072;@;19:31:50.488
07.12.18;19:31:54.341;CH1;-4,0781;@;19:31:52.860;CH2;0,2029;@;19:31:53.734
07.12.18;19:31:57.353;CH1;-4,0782;@;19:31:56.105;CH2;0,2035;@;19:31:55.357
07.12.18;19:32:00.367;CH1;-4,0782;@;19:31:56.105;CH2;1,0875;@;19:32:00.287
07.12.18;19:32:03.374;CH1;-4,0753;@;19:32:02.659;CH2;1,6601;@;19:32:01.907
07.12.18;19:32:06.388;CH1;-4,0766;@;19:32:04.281;CH2;0,2055;@;19:32:03.532
07.12.18;19:32:09.396;CH1;-4,0766;@;19:32:09.209;CH2;0,208;@;19:32:08.460
07.12.18;19:32:12.408;CH1;-4,0766;@;19:32:10.831;CH2;0,208;@;19:32:10.083
07.12.18;19:32:15.418;CH1;-4,0767;@;19:32:12.454;CH2;0,2123;@;19:32:15.014
07.12.18;19:32:18.444;CH1;-4,0767;@;19:32:17.384;CH2;0,2042;@;19:32:18.256
07.12.18;19:32:21.454;CH1;-4,0768;@;19:32:19.007;CH2;0,2042;@;19:32:18.256
07.12.18;19:32:24.465;CH1;-4,0768;@;19:32:23.936;CH2;0,2038;@;19:32:23.186
07.12.18;19:32:27.476;CH1;-3,9537;@;19:32:27.182;CH2;0,6398;@;19:32:26.432
07.12.18;19:32:30.489;CH1;-3,9537;@;19:32:27.182;CH2;0,2027;@;19:32:29.738
07.12.18;19:32:33.498;CH1;-4,0751;@;19:32:32.109;CH2;0,2118;@;19:32:31.360
07.12.18;19:32:36.509;CH1;-4,0751;@;19:32:35.356;CH2;0,2027;@;19:32:34.606
07.12.18;19:32:39.523;CH1;-4,0751;@;19:32:35.356;CH2;0,2028;@;19:32:37.913
07.12.18;19:32:42.530;CH1;-4,0753;@;19:32:41.906;CH2;0,2038;@;19:32:41.159
07.12.18;19:32:45.541;CH1;-4,0754;@;19:32:45.169;CH2;0,203;@;19:32:42.784
07.12.18;19:32:48.554;CH1;-4,0754;@;19:32:48.474;CH2;0,2024;@;19:32:47.725
07.12.18;19:32:51.563;CH1;-4,0754;@;19:32:50.097;CH2;0,2084;@;19:32:50.970
07.12.18;19:32:54.574;CH1;-4,0698;@;19:32:51.719;CH2;0,2084;@;19:32:50.970
07.12.18;19:32:57.586;CH1;-4,0733;@;19:32:56.649;CH2;0,2036;@;19:32:57.525
07.12.18;19:33:00.595;CH1;-4,0734;@;19:32:59.894;CH2;0,2028;@;19:32:59.145
07.12.18;19:33:03.606;CH1;-4,0734;@;19:32:59.894;CH2;0,2109;@;19:33:02.453
07.12.18;19:33:06.621;CH1;-4,0745;@;19:33:06.447;CH2;0,2052;@;19:33:05.696
07.12.18;19:33:09.628;CH1;-4,0745;@;19:33:08.068;CH2;0,2032;@;19:33:07.322
07.12.18;19:33:12.638;CH1;-4,0745;@;19:33:08.068;CH2;0,2031;@;19:33:12.248
07.12.18;19:33:15.649;CH1;-4,0744;@;19:33:14.620;CH2;0,2076;@;19:33:13.873
07.12.18;19:33:18.660;CH1;-4,0733;@;19:33:16.245;CH2;0,2076;@;19:33:13.873
07.12.18;19:33:21.672;CH1;-4,072;@;19:33:21.171;CH2;0,2124;@;19:33:20.425
07.12.18;19:33:24.683;CH1;-4,0721;@;19:33:24.416;CH2;0,203;@;19:33:23.668
07.12.18;19:33:27.693;CH1;-4,0721;@;19:33:24.416;CH2;0,2031;@;19:33:26.975
07.12.18;19:33:30.707;CH1;-4,0731;@;19:33:29.347;CH2;0,2031;@;19:33:30.221
07.12.18;19:33:33.716;CH1;-4,073;@;19:33:32.594;CH2;0,2045;@;19:33:33.527
07.12.18;19:33:36.725;CH1;-4,0731;@;19:33:35.899;CH2;0,2065;@;19:33:35.152
07.12.18;19:33:39.736;CH1;-4,073;@;19:33:39.143;CH2;0,2083;@;19:33:38.395
07.12.18;19:33:42.750;CH1;-4,073;@;19:33:39.143;CH2;0,2076;@;19:33:41.701
07.12.18;19:33:45.758;CH1;-3,9634;@;19:33:45.696;CH2;1,3299;@;19:33:44.947
07.12.18;19:33:48.772;CH1;-4,0704;@;19:33:47.319;CH2;0,207;@;19:33:46.569
